Trial,Initial Temperature,Final Temperature,Alpha,Num Iterations,Num Runs,Offset Increase Rate,Energy,Time
0,94.88776745490739,0.006431955324763203,0.9713266696599356,1197,1592,176.22881555935044,-13174.48,1.1505854392051698
1,162.9426957938024,0.000879945860363314,0.9176342190516843,1093,1210,445.0833873331194,-13026.36,0.8630678248405457
2,136.319988777177,0.007517629531556554,0.9098535929569834,1918,1983,188.6192189277568,-13047.44,2.112663149833679
3,175.86370354638908,0.003222501432309784,0.936935754323008,683,1271,53.00455223413251,-13247.98,0.543144941329956
4,148.5287005783678,0.00587237930500076,0.9681507800165622,703,1737,166.58834724745697,-13158.46,0.7319764733314514
5,115.98276174174278,0.0012974910001645832,0.9244300645822657,1145,1163,414.41393486987033,-13022.84,0.898943407535553
6,122.21081734733636,0.0017194804159104545,0.906137017794037,1924,1712,49.92872986208018,-13253.32,1.985118715763092
7,72.0758445805308,0.0041500540825977015,0.9806662369198715,1683,795,333.0092093838017,-13203.32,1.2200092768669129
8,160.4352379049785,0.001264129393567437,0.9035303085918059,1966,1400,262.4955185382597,-13029.5,1.6863757801055907
9,79.72365572574662,0.004681977566300395,0.953144051598683,1252,1657,480.05636079882584,-13104.42,1.2494448614120484
10,185.62397326289346,0.005253873166753961,0.9325153372518434,1055,1769,465.50156856143565,-13049.96,1.1118882250785829
11,192.21822621265994,0.004040987753397076,0.9814035178198044,914,833,456.4673115961421,-13203.64,0.662133846282959
12,69.0617710738766,0.008704566130533536,0.9524617580705225,1094,728,344.7711968300162,-13078.84,0.79341068983078
13,80.8316664969382,0.005384108467515831,0.9146632535928366,1668,764,480.86945899128307,-13008.42,1.2073447251319884
14,66.28534303330123,0.0024060537800515264,0.9141990327622017,1123,1513,324.44346884059445,-13022.34,1.0233570528030396
15,166.6243496238702,0.002131534682516513,0.958704405426631,1493,1351,351.95347303183047,-13131.46,1.2658199667930603
16,117.71409082231996,0.009025869633069243,0.945838680577931,1888,1533,286.14851008744927,-13088.54,1.7322666454315185
17,64.12693949827747,0.003453059573014048,0.9884269978896207,696,773,306.16971589577554,-13233.8,0.5067469358444214
18,189.36804731737172,0.004189415907015418,0.928753828952268,1390,1388,114.80784599577164,-13125.4,1.1869111251831055
19,163.1520698359937,0.00742169003336274,0.9065787798777581,1668,873,388.84598968085794,-12998.56,1.2238563346862792
20,182.65765523466038,0.0036048171190351226,0.9205633377253352,1173,501,14.055586731526128,-13211.46,0.8428412246704101
21,93.93998217683134,0.009094890310530061,0.9379031018242266,781,862,145.57429336487442,-13030.62,0.6342784905433655
22,113.93755156044023,0.009962105394897515,0.9013300582889873,1519,835,209.293399611686,-12994.28,1.370950105190277
23,59.465339919193596,0.0027841790999011524,0.9432069968106456,1914,1596,256.185745567961,-13073.72,2.016745250225067
