instance_id,N,iteration_number,gurobi_energy,gurobi_time,annealer_energy,annealer_time,energy_difference
6a775df8-d9d1-4304-a475-ed554dd4dbd7,144,0,-1236.6188572762285,20.192861080169678,-1236.618896484375,0.4113285541534424,-3.9208146517921705e-05
6a775df8-d9d1-4304-a475-ed554dd4dbd7,144,1,-1236.6188572762285,20.192861080169678,-1236.618896484375,0.11763763427734375,-3.9208146517921705e-05
6a775df8-d9d1-4304-a475-ed554dd4dbd7,144,2,-1236.6188572762285,20.192861080169678,-1236.618896484375,0.1065828800201416,-3.9208146517921705e-05
6a775df8-d9d1-4304-a475-ed554dd4dbd7,144,3,-1236.6188572762285,20.192861080169678,-1236.618896484375,0.1109015941619873,-3.9208146517921705e-05
6a775df8-d9d1-4304-a475-ed554dd4dbd7,144,4,-1236.6188572762285,20.192861080169678,-1236.618896484375,0.10717535018920898,-3.9208146517921705e-05
6a775df8-d9d1-4304-a475-ed554dd4dbd7,144,5,-1236.6188572762285,20.192861080169678,-1236.618896484375,0.15382981300354004,-3.9208146517921705e-05
6a775df8-d9d1-4304-a475-ed554dd4dbd7,144,6,-1236.6188572762285,20.192861080169678,-1236.618896484375,0.22116303443908691,-3.9208146517921705e-05
6a775df8-d9d1-4304-a475-ed554dd4dbd7,144,7,-1236.6188572762285,20.192861080169678,-1236.618896484375,0.19811081886291504,-3.9208146517921705e-05
6a775df8-d9d1-4304-a475-ed554dd4dbd7,144,8,-1236.6188572762285,20.192861080169678,-1236.618896484375,0.22189068794250488,-3.9208146517921705e-05
6a775df8-d9d1-4304-a475-ed554dd4dbd7,144,9,-1236.6188572762285,20.192861080169678,-1236.618896484375,0.17821145057678223,-3.9208146517921705e-05
6a775df8-d9d1-4304-a475-ed554dd4dbd7,144,10,-1236.6188572762285,20.192861080169678,-1236.618896484375,0.2278144359588623,-3.9208146517921705e-05
6a775df8-d9d1-4304-a475-ed554dd4dbd7,144,11,-1236.6188572762285,20.192861080169678,-1236.618896484375,0.23913097381591797,-3.9208146517921705e-05
6a775df8-d9d1-4304-a475-ed554dd4dbd7,144,12,-1236.6188572762285,20.192861080169678,-1236.618896484375,0.2564389705657959,-3.9208146517921705e-05
6a775df8-d9d1-4304-a475-ed554dd4dbd7,144,13,-1236.6188572762285,20.192861080169678,-1236.618896484375,0.21025919914245605,-3.9208146517921705e-05
6a775df8-d9d1-4304-a475-ed554dd4dbd7,144,14,-1236.6188572762285,20.192861080169678,-1236.618896484375,0.22547507286071777,-3.9208146517921705e-05
6a775df8-d9d1-4304-a475-ed554dd4dbd7,144,15,-1236.6188572762285,20.192861080169678,-1236.618896484375,0.21336841583251953,-3.9208146517921705e-05
6a775df8-d9d1-4304-a475-ed554dd4dbd7,144,16,-1236.6188572762285,20.192861080169678,-1236.618896484375,0.20863938331604004,-3.9208146517921705e-05
6a775df8-d9d1-4304-a475-ed554dd4dbd7,144,17,-1236.6188572762285,20.192861080169678,-1236.618896484375,0.2028825283050537,-3.9208146517921705e-05
6a775df8-d9d1-4304-a475-ed554dd4dbd7,144,18,-1236.6188572762285,20.192861080169678,-1236.618896484375,0.21591615676879883,-3.9208146517921705e-05
6a775df8-d9d1-4304-a475-ed554dd4dbd7,144,19,-1236.6188572762285,20.192861080169678,-1236.618896484375,0.22110199928283691,-3.9208146517921705e-05
