Trial,Initial Temperature,Final Temperature,Alpha,Num Iterations,Num Runs,Offset Increase Rate,Energy,Time
0,160.63677665781165,0.0009632858338569913,0.908948773779431,1088,1277,11.806319881332845,-10401.66,1.1263686323165893
1,190.356401217782,0.0032718308621496545,0.9338479380690721,1117,1608,57.50577679529444,-10412.44,1.1833599185943604
2,66.37728585022838,0.007294327536572261,0.9485546156058919,1077,500,231.44159507207738,-10279.62,1.0979435563087463
3,122.84104131660379,0.00016481754663726192,0.9507876948236264,1124,1135,195.20739279425885,-10309.84,1.1522260951995849
4,180.55381389197322,0.007634446436717921,0.9097391183842671,1438,1227,246.34717443404796,-10268.78,1.8178677535057068
5,54.08360340442287,0.00450043758265318,0.9181839175442114,881,1063,467.85733170805565,-10250.56,0.9705541586875915
6,123.53615029283864,0.0032428242961688135,0.9202749136491499,1594,750,493.3798931384568,-10256.84,1.7150165128707886
7,62.357474200355696,0.0035176745023710837,0.9058567568988448,1358,1761,162.0461104717175,-10274.68,1.5497797346115112
8,55.723501435692974,0.008152450366669057,0.9726099795585781,1330,928,75.5107445069799,-10403.58,1.431319580078125
9,198.57716332281984,0.007357116220712935,0.9252174659564092,1859,1413,419.8428544392425,-10283.0,1.904183030128479
10,156.98242404165333,0.003217022607064264,0.9802331607682562,1972,1419,154.72211018996978,-10394.32,1.5637805652618408
11,92.56598093219525,0.00858528675152801,0.9411884099654296,1266,1031,113.20921687042545,-10312.24,1.0245058012008668
12,173.87960536353674,0.006677049888803396,0.979761172888559,642,563,225.01054577290355,-10376.82,0.4922720646858215
13,154.960071047751,0.006775081428109167,0.9510649983092995,568,1714,321.3848429815712,-10323.48,0.48662136316299437
14,144.93556022573023,0.008304670350432674,0.9186455898548123,1506,1346,134.30986463484666,-10284.96,1.2190788102149963
15,152.6440486893928,0.0003789722406278658,0.9192244889499819,1374,1852,274.94474537589065,-10280.48,1.103878333568573
16,77.6917832338317,0.00935385341946067,0.9348385017312802,1543,871,159.5407506038724,-10275.16,1.093583517074585
17,99.37228451820687,0.005289614995336302,0.9396545080870397,1797,855,263.4157788733402,-10276.04,1.2476928329467774
18,62.83594540757826,0.000520524126962417,0.913719219848473,1262,1254,473.26722789358945,-10264.9,0.8939393091201783
19,54.183935580795975,0.00840605158803183,0.9870800008527141,1413,845,4.5303201811357585,-10408.94,0.9851392078399658
20,84.26820335326231,0.004359700631912478,0.9007296544191046,1652,1459,406.9724193039488,-10276.4,1.164454369544983
21,116.4602762243398,0.0037251664751509683,0.931218587550876,1794,1711,208.60696192043227,-10292.36,1.4206467723846437
22,95.56858261626982,0.0006965579540206486,0.9569357751677977,921,1903,10.830867017602454,-10406.84,0.7526298761367798
23,154.7935373418559,0.007978881763448535,0.9869798390884832,672,902,107.21652669787713,-10402.64,0.46662340879440306
24,50.21894468399198,0.008810394956573816,0.9704294680639807,1846,729,61.48780077394223,-10412.16,1.2759465670585632
25,129.96057081796488,0.0018358621006796282,0.9408092134352637,1214,742,20.76339861497047,-10407.9,0.8450793814659119
26,56.91973334982183,0.007969385362869277,0.9177671047609993,1200,980,463.33274367665325,-10255.46,0.8308354306221009
27,143.35344938451007,0.006268078185973117,0.9737391884711266,865,1924,460.8091211333564,-10380.02,0.7567864441871643
28,148.67525410966354,0.0028666411636947323,0.9536369691334133,1594,1389,495.4179059896975,-10320.92,1.1315870118141174
29,91.78500902309683,0.0070736851725868395,0.9640630996536522,1102,1157,278.9345748639365,-10341.78,0.7738506507873535
30,152.2609945258213,0.009148597628702253,0.9875777238934264,913,1102,7.618849420349852,-10411.52,0.6393061089515686
31,60.59861487062945,0.005475905969876501,0.9461968688658072,1970,1689,139.8087372474583,-10318.24,1.5531719732284546
32,106.02187713989701,0.0031337531098339,0.9794690116802173,1285,1492,409.0606417936643,-10388.92,0.8995980143547058
33,189.0070672604698,0.00691230457475094,0.9509155483071091,1864,666,130.56732460659623,-10305.06,1.287694787979126
34,55.591680177608,0.0020110973450213994,0.9674875218231327,839,718,82.55382610573274,-10383.56,0.5849631428718567
35,141.67786264343937,0.005709707006796461,0.9803182646856419,1769,1776,437.3505371812769,-10395.1,1.4211463594436646
36,184.69267033313457,0.002455578712412433,0.9820392604848653,1821,1842,136.02407799523016,-10398.06,2.4928637409210204
37,138.33419681238928,0.008821270230099012,0.9346481323069591,1327,1400,457.9140612191284,-10284.86,2.9917989683151247
38,99.30381271402194,0.007747908040880219,0.9205392419519084,1318,1374,411.7855952095601,-10274.54,2.98129456281662
39,167.18619003945517,0.009056226390995183,0.9851288210546196,1764,1672,373.35654176130095,-10404.38,4.816352338790893
40,127.3417538802389,0.006951302495877366,0.9071620342511625,626,878,330.584889995627,-10227.1,0.9662398362159729
41,112.34469992954222,0.006299438345725697,0.9226174116383351,550,828,470.5247067125216,-10245.44,0.8182073068618775
42,90.00172518232579,0.0005272834296387361,0.9228314638503736,1149,1037,259.2092355544383,-10265.94,2.0721712613105776
43,70.09709203470268,0.009981446599209002,0.9792702042429039,881,646,191.59456093374385,-10377.22,1.1082061338424682
44,191.47099035609162,0.007837200577666828,0.977377908549272,1443,635,488.09124819212406,-10373.9,1.6136409759521484
45,157.17668122468348,0.0019289977633184018,0.9672037802146637,708,914,306.57113886075365,-10351.42,1.1422858691215516
46,151.6841814585234,0.009811557437376456,0.9850186533114791,1989,631,343.440739687106,-10395.54,2.180391011238098
47,199.39764269068118,0.0020361706977547536,0.9813031440570371,1590,1317,330.6018327131711,-10393.06,3.4862322497367857
48,135.9124691910099,0.008130351152104405,0.9106374862617718,1335,1667,222.80693592546004,-10275.1,3.657006676197052
49,55.59229981641694,0.00668325942331318,0.9277398337967544,1036,1812,313.7188920024531,-10280.16,2.884569199085236
