Trial,Initial Temperature,Final Temperature,Alpha,Num Iterations,Num Runs,Offset Increase Rate,Energy,Time
50,160.7563741970678,0.004431391664077876,0.8219388348471999,129,168,6.126094114089907,-1271.8963159179686,0.11821222305297852
51,79.83003998389385,0.0077143588278299185,0.7949504410324004,488,420,8.829302327392979,-1272.076953125,0.457695791721344
52,174.75087826416686,0.002813007124736384,0.8146800586292086,165,370,9.115055691489728,-1272.076953125,0.15863499879837037
53,58.51246158245342,0.007964784872121048,0.8827759464874344,488,147,5.062859583581384,-1272.076953125,0.47268216609954833
54,53.56094060675727,0.004346703851290305,0.9582581265310062,105,168,3.3561346282856452,-1271.8465185546875,0.10177850246429443
1,199.36237496587526,0.007031549328852655,0.7739702633481802,77,400,6.138292203478876,-1271.9485363769531,0.0708690071105957
2,69.78919954124068,0.0018652071051636274,0.7970974536772115,124,293,8.69070451768943,-1272.0686975097656,0.11654992580413819
3,63.155302406688904,0.0027889613923495014,0.7898088397688424,186,76,3.69383241694154,-1270.4710998535156,0.1931905436515808
4,63.005055198850975,0.004750813774010318,0.7191030142722132,114,487,1.2025486957789142,-1271.9609790039062,0.11506406545639038
5,107.88067010353348,0.006930047754785881,0.7337351672219445,462,187,8.498071910939048,-1272.076953125,0.4412363529205322
6,76.1624533147839,0.004098709511573342,0.7961780901066303,331,294,6.6196342823385015,-1272.076953125,0.3074608063697815
7,58.34013151265941,0.004643438316468775,0.7505822441716395,341,404,6.236663173062596,-1272.076953125,0.3202427649497986
8,71.35471723385282,0.00046093191259531755,0.8100618785676788,285,387,1.8325268856207444,-1272.046942138672,0.26586843729019166
9,53.712938481301094,0.00993450784941193,0.9401984406412374,123,124,3.5683180645708603,-1271.6955700683593,0.11739461421966553
10,74.73957516320864,0.008127948688079907,0.8177141038132253,348,438,3.6165320423729046,-1272.076953125,0.3222878742218018
11,155.74490616060461,0.008667944126720315,0.9190922056959613,83,361,0.8382690268083364,-1271.6320532226562,0.07646599531173706
12,53.614850165543345,0.007870460014663822,0.8969838222189046,284,261,7.861815802491893,-1272.076953125,0.2607779169082642
13,73.71976151297493,0.008920383258919818,0.8259455965029514,324,347,7.131569021378649,-1272.076953125,0.2975948524475098
14,155.3028293821401,0.0009775384321852089,0.8636020452353179,248,489,6.879358049292107,-1272.076961669922,0.24137859106063841
15,75.57947877094517,0.0031381107646716914,0.9204600676997189,137,366,9.872787971551295,-1272.076953125,0.12673017740249634
16,103.60064642115046,0.0028689664979802457,0.9357957309927208,74,115,5.691317317034108,-1268.8867687988281,0.0741798710823059
17,169.24451552770367,0.005080902847338624,0.95662277145225,496,133,4.01168108192968,-1271.9616577148438,0.45595511674880984
18,137.85868546749342,0.002177977233519711,0.8291224702544955,135,253,0.5347628197678176,-1271.4466394042968,0.12633182525634765
19,123.30724129007582,0.007512181122034309,0.8696494825310173,266,309,6.669846103158887,-1272.0686975097656,0.24581894874572754
20,114.14958866187645,0.0023244484683576073,0.9486100906591752,342,461,5.455304586546785,-1272.076961669922,0.3279587292671204
21,172.77052038262127,0.0064874465978956046,0.7822341607615789,268,325,7.284401773605122,-1272.076953125,0.24981915473937988
22,194.20109374802965,0.0006227770713362874,0.7994602822361818,386,412,3.9019634799331513,-1272.076953125,0.354181592464447
23,197.27933644169462,0.00785613805058705,0.7480677896371948,69,193,2.443979361650253,-1270.4651611328125,0.06526414632797241
24,81.98263951416824,0.008336773691509907,0.7066756145729165,488,451,7.043293818910927,-1272.076961669922,0.46654921770095825
25,175.4931714923458,0.00045304606845798665,0.885590263744864,284,284,8.030041726756322,-1272.076953125,0.2624379801750183
26,112.1863851905459,0.0004550632212596025,0.710169830831707,107,369,1.4627633002577725,-1271.8277600097656,0.099539794921875
27,104.54830605614751,0.0004515418084957108,0.7007296563162728,304,63,3.7775898901722402,-1271.37072265625,0.29209950685501096
28,156.1935915515848,0.002160324865885007,0.7362316240342243,444,383,6.442829994786568,-1272.076953125,0.40458614110946656
29,89.4975985940658,0.004999573887821143,0.7251501632566298,205,424,5.892629820868061,-1272.076953125,0.18944292545318603
30,170.97869872600245,0.008820271570642534,0.862549041397214,126,82,1.8101934253608587,-1270.5306640625,0.12565146446228026
31,166.71862086715487,0.0018653886045989993,0.8152509092577807,255,376,7.258837519087065,-1272.076953125,0.23719916582107545
