Trial,Initial Temperature,Final Temperature,Alpha,Num Iterations,Num Runs,Offset Increase Rate,Energy,Time
0,187.19336377291765,0.007498732349113138,0.8587265073380101,344,120,5.855723142239466,-1276.14,0.312976291179657
1,137.1537902102279,0.007177427202090827,0.9427788497952031,122,419,4.960407587208624,-1276.06,0.11209750890731812
2,196.1995046713942,0.007964784872121048,0.8089220726553632,307,147,5.714254436125909,-1276.12,0.28234333753585816
3,111.59519784085114,0.00458224785245802,0.8230618051141216,143,133,8.33883858208974,-1275.7,0.13542261838912964
4,159.0866019428653,0.005471615967190075,0.896141827988885,184,329,1.5739014110037324,-1276.08,0.17243499517440797
5,79.83003998389385,0.007850704857986874,0.8971802949883319,87,420,1.4743933669903562,-1276.06,0.0813500714302063
6,63.50577011715606,0.003931752435549311,0.7057338008268425,390,488,2.3347834633653335,-1276.16,0.37685938358306886
7,175.94139368752127,0.009099413314983418,0.7169912669744435,215,278,9.166500390187387,-1276.16,0.20377690315246583
8,89.17980784498346,0.0029398489949668074,0.7250526287725904,174,204,0.867839801308725,-1275.64,0.1640977692604065
9,180.42127878180156,0.00431052153528993,0.935869334941477,179,225,5.434044036717963,-1276.16,0.16687837839126587
10,154.4202572681878,0.002813007124736384,0.8146800586292086,350,301,9.115055691489728,-1276.16,0.32529501914978026
11,124.42622450288864,0.0045986492484495515,0.7451554830235025,421,138,5.020323619203375,-1276.06,0.3902893948554993
12,161.82718987892713,0.007440529796812775,0.7911639974323852,457,64,5.036773422268839,-1275.8,0.43702355623245237
13,193.4314338170883,0.006595448819808643,0.9283254660061859,278,429,2.658632507986157,-1276.16,0.25761890411376953
14,123.29535072455121,0.00902697647932936,0.8730196345418945,122,403,6.000242981031859,-1276.14,0.1128325366973877
15,174.53992521592173,0.003505998599543442,0.7243257992293695,321,421,1.2725621706560661,-1276.16,0.2980099368095398
16,131.54257562596308,0.0021773396098957076,0.9582581265310062,446,168,3.3561346282856452,-1276.16,0.4090586495399475
17,195.8357821184427,0.0029889483774493695,0.7342422725188362,280,305,4.228113717735749,-1276.06,0.2588804244995117
18,128.35560101142153,0.0082482847583847,0.8645615661191463,353,468,3.829126577020094,-1276.16,0.3370978546142578
