instance_id,N,iteration_number,gurobi_energy,gurobi_time,annealer_energy,annealer_time,energy_difference
d5cb3693-9dc3-4e61-8f08-e8f0a4a881d8,256,0,-3125.1757932298488,20.61000895500183,-3125.17578125,0.381807804107666,1.197984875034308e-05
d5cb3693-9dc3-4e61-8f08-e8f0a4a881d8,256,1,-3125.1757932298488,20.61000895500183,-3125.17578125,0.4570953845977783,1.197984875034308e-05
d5cb3693-9dc3-4e61-8f08-e8f0a4a881d8,256,2,-3125.1757932298488,20.61000895500183,-3125.17578125,0.4179704189300537,1.197984875034308e-05
d5cb3693-9dc3-4e61-8f08-e8f0a4a881d8,256,3,-3125.1757932298488,20.61000895500183,-3125.17578125,0.3898594379425049,1.197984875034308e-05
d5cb3693-9dc3-4e61-8f08-e8f0a4a881d8,256,4,-3125.1757932298488,20.61000895500183,-3125.17578125,0.3575875759124756,1.197984875034308e-05
d5cb3693-9dc3-4e61-8f08-e8f0a4a881d8,256,5,-3125.1757932298488,20.61000895500183,-3125.17578125,0.3536088466644287,1.197984875034308e-05
d5cb3693-9dc3-4e61-8f08-e8f0a4a881d8,256,6,-3125.1757932298488,20.61000895500183,-3125.17578125,0.35214877128601074,1.197984875034308e-05
d5cb3693-9dc3-4e61-8f08-e8f0a4a881d8,256,7,-3125.1757932298488,20.61000895500183,-3125.17578125,0.3556535243988037,1.197984875034308e-05
d5cb3693-9dc3-4e61-8f08-e8f0a4a881d8,256,8,-3125.1757932298488,20.61000895500183,-3125.17578125,0.36556458473205566,1.197984875034308e-05
d5cb3693-9dc3-4e61-8f08-e8f0a4a881d8,256,9,-3125.1757932298488,20.61000895500183,-3125.17578125,0.3500254154205322,1.197984875034308e-05
d5cb3693-9dc3-4e61-8f08-e8f0a4a881d8,256,10,-3125.1757932298488,20.61000895500183,-3125.17578125,0.3604903221130371,1.197984875034308e-05
d5cb3693-9dc3-4e61-8f08-e8f0a4a881d8,256,11,-3125.1757932298488,20.61000895500183,-3125.17578125,0.36221766471862793,1.197984875034308e-05
d5cb3693-9dc3-4e61-8f08-e8f0a4a881d8,256,12,-3125.1757932298488,20.61000895500183,-3125.17578125,0.3652191162109375,1.197984875034308e-05
d5cb3693-9dc3-4e61-8f08-e8f0a4a881d8,256,13,-3125.1757932298488,20.61000895500183,-3125.17578125,0.3847932815551758,1.197984875034308e-05
d5cb3693-9dc3-4e61-8f08-e8f0a4a881d8,256,14,-3125.1757932298488,20.61000895500183,-3125.17578125,0.36115503311157227,1.197984875034308e-05
