Trial,Initial Temperature,Final Temperature,Alpha,Num Iterations,Num Runs,Offset Increase Rate,Energy,Time
0,61.654854083390404,0.007007933294908641,0.9505967249586956,1781,1452,243.59963169259072,-10322.39283203125,1.3622294163703919
1,79.61543442509048,0.005297510565470771,0.938668958117146,1217,1969,473.4158671650755,-10305.13763671875,1.1977073335647583
2,139.1266126335336,0.00673781369021277,0.9304091728105497,1814,1060,19.23368306439155,-10414.856455078125,1.2877452087402343
3,87.36912351966892,0.0010578062474027664,0.9129529725718943,1870,1759,11.145518895253701,-10410.420361328124,1.5981216740608215
4,126.58636705899481,0.004533191754540903,0.9588223233521308,1324,1516,26.59807218058555,-10415.99498046875,0.981536660194397
5,176.84851640613948,0.002654331616748758,0.9397369838679287,1460,1011,489.1815385410464,-10289.799697265626,1.0458934998512268
6,68.93730213680585,0.003510856404855391,0.9021543488248578,1694,1628,327.65101673244317,-10275.5530859375,1.2872213506698609
7,149.03249010840324,0.0006837789749200658,0.929226277115443,1046,1569,244.80047700836556,-10283.4380078125,0.778576340675354
8,54.20194459785726,0.002967130084445584,0.9270222465811471,863,1696,16.328885071667372,-10412.159384765626,0.7053466677665711
9,74.67936768407698,0.006073084048401366,0.9496445601897205,2000,1928,302.3646930939212,-10323.995888671874,1.910686695575714
10,136.11288950845915,0.001703406999644092,0.9728396518732366,779,694,280.6059224377257,-10363.540556640624,0.552849543094635
11,180.11883841040503,0.002943208206056419,0.9107043175089757,1554,873,161.131563180601,-10256.970927734375,1.1000250148773194
12,114.49111256989123,0.0017126414695759534,0.907392494181614,1483,1798,279.5974203598245,-10275.6086328125,1.2448473381996155
13,198.85655370014382,0.0052400443982960595,0.945238465230499,629,618,379.02277155759543,-10275.539111328126,0.4386353635787964
14,123.27474649779538,0.0022008763325754945,0.9621686980975054,1504,1338,266.76571117500345,-10347.177900390625,1.107016112804413
15,52.01700090627519,0.004950118192837939,0.9164166909046062,813,1132,485.39962191875895,-10253.1435546875,0.5769117903709412
16,83.06025306971608,0.007068013563763028,0.9859058914141878,1623,1090,103.3575278799295,-10404.351748046874,1.1556813549995422
17,102.21062815287651,0.00989473100391001,0.9734477593433137,735,659,371.0728157045692,-10364.207275390625,0.5181030702590942
18,126.92615809581413,0.0034022468915249344,0.9768953866886494,721,1524,20.771562143132222,-10415.30111328125,0.5316740775108337
19,160.65471553964028,0.00452892323100757,0.9246229112110608,1828,1552,7.26071872322679,-10401.50203125,1.35977215051651
20,88.93447506415673,0.002976024682494442,0.9353252802590959,1255,1474,179.52392474804105,-10297.13453125,0.9136007308959961
21,73.11078705513337,0.009663114473687133,0.917359456672318,986,757,404.7508302629988,-10241.769873046875,0.6904142713546753
22,111.32388068613656,0.004316228646267888,0.9226413774944952,1178,1986,306.10032276655375,-10289.55705078125,1.1638168263435364
23,131.03028331794974,0.004441061192522706,0.9388686915260984,1557,1307,119.64703457373432,-10315.65685546875,1.1450661849975585
24,160.72137396405572,0.0008366772852573337,0.9361702485791843,1432,1735,438.70327656299634,-10299.23875,1.2107045722007752
25,118.06360268488197,0.0026427862392878402,0.9470214029856521,1045,1284,459.703333840618,-10309.263740234375,0.7649568033218384
26,116.7618250332474,0.007270981469172421,0.9078170889555913,1853,1215,114.97537695452023,-10318.340283203124,1.3397010946273804
27,159.76870288209773,0.0010815220527087342,0.9439317714011385,588,1057,477.9916566351031,-10296.865185546874,0.41532657146453855
28,146.58630066293563,0.00944262318689262,0.918677071503588,538,839,299.804085035096,-10247.591259765624,0.37855494022369385
29,84.6448367876901,0.001998120291711014,0.9005800780939661,1007,862,104.34538600578631,-10327.3534765625,0.7106915760040283
30,189.74494897975472,0.00901895111344892,0.9528111407951592,1411,1164,420.1661815978098,-10315.262919921875,1.0175059580802917
31,81.52840655077435,0.006320201386667139,0.9281953608056536,1518,742,145.49366932809346,-10270.206025390626,1.06853031873703
32,63.00502704798615,0.006487869535769367,0.9027356461654149,767,784,369.83823324630174,-10227.699716796875,0.5373075938224793
33,142.58772489238075,0.004842059606147123,0.9873152353009801,978,1967,214.25861709864503,-10411.58720703125,0.9576424932479859
34,101.88991158426552,0.0024461472890651204,0.9845509433000574,918,1856,405.3404880474511,-10406.661484375,0.7671065831184387
35,164.2133131684829,0.009655448951266465,0.9089981963518735,886,1172,108.12367307374365,-10323.51607421875,0.632151198387146
36,69.47564878622335,0.0006535544337740402,0.9723985044879427,775,1878,329.81409175557616,-10379.195400390625,0.6549257659912109
