Trial,Initial Temperature,Final Temperature,Alpha,Num Iterations,Num Runs,Offset Increase Rate,Energy,Time
22,73.46295040939975,0.007067899522071842,0.7908295106570615,85,217,0.42456838881195924,-372.99335021972655,0.1159135103225708
23,164.52747792634062,0.0008918469035949768,0.8150193849913421,235,138,6.4642831574519395,-372.9933380126953,0.30643715858459475
24,155.3562859174451,0.00031928222625340956,0.7284626815312141,292,351,6.260251088302799,-372.99334716796875,0.38299241065979006
25,170.71616190014376,0.007872949184601085,0.7898424606568913,206,62,3.2184018835091908,-372.99334411621095,0.2733182668685913
26,174.6966581062906,0.009604764325696359,0.9406014936026257,475,85,6.740755931992769,-372.99334411621095,0.6344746112823486
27,67.41352575372589,0.0017983271235922894,0.7104107720889538,456,455,5.287262714335854,-372.99334716796875,0.6066167831420899
28,190.46042647922386,0.004078925265993681,0.7019731807147186,363,331,4.88026262292636,-372.99334716796875,0.48943753242492677
29,196.5821701210405,0.008662080790107624,0.9810133616759718,464,143,6.549632101570679,-372.9933380126953,0.62469642162323
30,76.63222798158046,0.007778740002770759,0.7378316062439934,163,448,2.971341511234241,-372.99334716796875,0.21487555503845215
31,50.711238102243,0.0021479711039081263,0.9801773729831983,439,232,4.610726460195792,-372.99335021972655,0.5735779523849487
32,108.40635460578497,0.007864246636404804,0.8183285846148521,396,131,6.5417944474864225,-372.99334411621095,0.5452614307403565
33,139.9890337134022,0.00897733382231677,0.7502372918055427,59,231,5.405611202010817,-372.99335021972655,0.09472239017486572
34,169.20530636157562,0.0022095061718161463,0.9336869286887846,408,156,6.324142929701418,-372.9933380126953,0.6320565938949585
35,119.27358529294776,0.007499443210032443,0.7677800420196548,333,380,4.526071442039188,-372.99334716796875,0.4655429840087891
36,121.75804313217108,0.009023339249672403,0.8407889062224583,241,300,6.138851932956207,-372.99334716796875,0.3324195623397827
37,129.2985578990033,0.004268281037069651,0.827132318254594,458,113,7.6367610250466935,-372.99335021972655,0.6122903108596802
38,136.98048985631323,0.001458896275280173,0.866868107588789,105,458,9.550905468987574,-372.99334716796875,0.14508383274078368
39,179.74554149781562,0.0052755329258241095,0.8614028385183945,304,386,3.2047481275556393,-372.99334411621095,0.4267791509628296
40,140.9845779140021,0.007807049458703241,0.8358566618962331,374,424,6.668658269028442,-372.99334716796875,0.5185791492462158
41,145.8236034335377,0.002286638807953057,0.90027341480507,471,288,2.579387358633238,-372.99334716796875,0.5644008636474609
42,115.4153214332749,0.007862203002704701,0.8538499656838274,144,319,1.5060866213766642,-372.99334716796875,0.13373129367828368
43,136.3692871010684,0.005470837913923061,0.9396051757865654,80,339,5.333126141901519,-372.99334716796875,0.07645025253295898
44,143.93317100496003,0.007954904453539281,0.9711523147227186,264,174,4.769584529932421,-372.9933380126953,0.25427653789520266
45,52.62816760122418,0.0073656815430553895,0.9313429579051051,332,324,7.776111620393359,-372.99334716796875,0.30649480819702146
46,73.97590934753724,0.003806702532266492,0.925006532832268,235,310,6.204141954596401,-372.99334716796875,0.22525649070739745
47,199.24229030432176,0.004777381320737654,0.7088699197321308,73,292,3.4513843012664345,-372.99334716796875,0.066636061668396
48,87.88965155729089,0.004242820854673356,0.7179950733265122,60,221,7.392754471197752,-372.99335021972655,0.0584122896194458
49,183.31172359718843,0.0047311028574881335,0.7981927303340882,176,444,5.736455587539571,-372.99334716796875,0.16678159236907958
