instance_id,N,iteration_number,gurobi_energy,gurobi_time,annealer_energy,annealer_time,energy_difference
cc4f822c-c6b5-4b30-9116-1a615cd27e23,1024,0,-24742.0,70.11618685722351,-24794.0,2.0098347663879395,-52.0
cc4f822c-c6b5-4b30-9116-1a615cd27e23,1024,1,-24742.0,70.11618685722351,-24796.0,1.9660449028015137,-54.0
cc4f822c-c6b5-4b30-9116-1a615cd27e23,1024,2,-24742.0,70.11618685722351,-24798.0,1.9579265117645264,-56.0
cc4f822c-c6b5-4b30-9116-1a615cd27e23,1024,3,-24742.0,70.11618685722351,-24792.0,1.952883243560791,-50.0
cc4f822c-c6b5-4b30-9116-1a615cd27e23,1024,4,-24742.0,70.11618685722351,-24794.0,1.9400827884674072,-52.0
cc4f822c-c6b5-4b30-9116-1a615cd27e23,1024,5,-24742.0,70.11618685722351,-24796.0,1.9408149719238281,-54.0
cc4f822c-c6b5-4b30-9116-1a615cd27e23,1024,6,-24742.0,70.11618685722351,-24788.0,1.9599623680114746,-46.0
cc4f822c-c6b5-4b30-9116-1a615cd27e23,1024,7,-24742.0,70.11618685722351,-24782.0,1.950390338897705,-40.0
cc4f822c-c6b5-4b30-9116-1a615cd27e23,1024,8,-24742.0,70.11618685722351,-24794.0,1.980031967163086,-52.0
cc4f822c-c6b5-4b30-9116-1a615cd27e23,1024,9,-24742.0,70.11618685722351,-24792.0,1.992798089981079,-50.0
cc4f822c-c6b5-4b30-9116-1a615cd27e23,1024,10,-24742.0,70.11618685722351,-24788.0,1.9699406623840332,-46.0
cc4f822c-c6b5-4b30-9116-1a615cd27e23,1024,11,-24742.0,70.11618685722351,-24774.0,1.981673240661621,-32.0
cc4f822c-c6b5-4b30-9116-1a615cd27e23,1024,12,-24742.0,70.11618685722351,-24786.0,1.9849069118499756,-44.0
cc4f822c-c6b5-4b30-9116-1a615cd27e23,1024,13,-24742.0,70.11618685722351,-24788.0,1.9451138973236084,-46.0
cc4f822c-c6b5-4b30-9116-1a615cd27e23,1024,14,-24742.0,70.11618685722351,-24796.0,1.966982126235962,-54.0
cc4f822c-c6b5-4b30-9116-1a615cd27e23,1024,15,-24742.0,70.11618685722351,-24788.0,1.940981149673462,-46.0
cc4f822c-c6b5-4b30-9116-1a615cd27e23,1024,16,-24742.0,70.11618685722351,-24786.0,1.943932056427002,-44.0
cc4f822c-c6b5-4b30-9116-1a615cd27e23,1024,17,-24742.0,70.11618685722351,-24788.0,1.9610044956207275,-46.0
cc4f822c-c6b5-4b30-9116-1a615cd27e23,1024,18,-24742.0,70.11618685722351,-24774.0,1.9406039714813232,-32.0
cc4f822c-c6b5-4b30-9116-1a615cd27e23,1024,19,-24742.0,70.11618685722351,-24788.0,1.9641387462615967,-46.0
c9c0d321-0b33-444c-9b40-e426c5c85788,1024,0,-24634.0,74.27627110481262,-24736.0,1.940222978591919,-102.0
c9c0d321-0b33-444c-9b40-e426c5c85788,1024,1,-24634.0,74.27627110481262,-24736.0,1.9468700885772705,-102.0
c9c0d321-0b33-444c-9b40-e426c5c85788,1024,2,-24634.0,74.27627110481262,-24720.0,1.9604060649871826,-86.0
c9c0d321-0b33-444c-9b40-e426c5c85788,1024,3,-24634.0,74.27627110481262,-24730.0,1.9466886520385742,-96.0
c9c0d321-0b33-444c-9b40-e426c5c85788,1024,4,-24634.0,74.27627110481262,-24740.0,1.9511442184448242,-106.0
c9c0d321-0b33-444c-9b40-e426c5c85788,1024,5,-24634.0,74.27627110481262,-24718.0,1.9491996765136719,-84.0
c9c0d321-0b33-444c-9b40-e426c5c85788,1024,6,-24634.0,74.27627110481262,-24720.0,1.935361623764038,-86.0
c9c0d321-0b33-444c-9b40-e426c5c85788,1024,7,-24634.0,74.27627110481262,-24712.0,1.9701101779937744,-78.0
c9c0d321-0b33-444c-9b40-e426c5c85788,1024,8,-24634.0,74.27627110481262,-24700.0,1.9506950378417969,-66.0
c9c0d321-0b33-444c-9b40-e426c5c85788,1024,9,-24634.0,74.27627110481262,-24720.0,1.9460065364837646,-86.0
